Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
495000.0;60.01;3;0;1;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;7.7
1390000.0;123.0;5;0;6;6;2006;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;11.1
490000.0;50.0;2;0;0;4;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;13.9
585000.0;56.1;3;0;6;10;1974;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12.6
850000.0;34.0;1;0;6;17;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.9
1990000.0;62.1;2;0;3;3;2002;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.0
749600.0;58.0;2;0;0;4;2008;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.0
595000.0;54.67;3;1;1;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;4.0
637000.0;92.8;3;0;1;6;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.5
338400.0;42.3;2;0;2;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;3.3
830000.0;47.55;2;0;5;7;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.3
860000.0;82.3;3;0;0;3;1900;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
345000.0;55.6;2;0;0;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.7
335000.0;44.0;2;0;1;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;13.1
910000.0;99.4;3;0;1;2;1900;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.2
820000.0;83.5;4;0;3;5;1936;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.8
370000.0;42.25;1;0;0;3;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.5
345000.0;55.6;2;0;0;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.5
519000.0;50.33;2;0;1;4;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.2
1799000.0;101.3;4;0;3;28;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.0
788000.0;65.5;3;0;11;17;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.9
335000.0;44.5;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.7
732000.0;63.6;3;0;4;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
1053000.0;78.5;3;0;1;5;1938;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.2
549000.0;65.8;3;0;3;3;2000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;7.7
515000.0;38.0;2;0;8;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10.0
423000.0;42.3;2;0;4;4;1966;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
324600.0;55.62;3;0;1;4;2018;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;24.5
480000.0;48.4;2;0;4;4;1955;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.4
830000.0;47.55;2;0;5;16;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.3
799000.0;54.0;3;0;1;2;1903;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.0
1099000.0;79.4;3;0;7;8;2002;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.5
610000.0;51.78;3;0;11;18;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.0
555000.0;29.24;1;0;0;1;1910;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.4
489000.0;52.28;2;0;0;2;1954;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;18.4
850000.0;94.0;4;0;1;2;2014;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;14.9
759730.0;74.12;4;1;5;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
752318.0;74.12;4;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
744906.0;74.12;4;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
733788.0;74.12;4;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
722670.0;74.12;4;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
636090.0;65.24;3;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
512941.0;48.62;2;1;5;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
498355.0;48.62;2;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
498355.0;48.62;2;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
493493.0;48.62;2;1;2;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
778527.0;75.22;4;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
755961.0;75.22;4;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
744678.0;75.22;4;1;2;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
540274.5;50.73;2;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
517111.0;47.66;2;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
526643.0;47.66;2;1;5;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
495000.0;54.1;2;0;0;2;1936;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;18.5
425000.0;55.3;2;0;1;4;1953;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1.4
1180000.0;98.0;3;0;1;2;2006;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
475000.0;66.89;3;0;3;4;1983;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;20.4
1130000.0;57.0;2;0;5;6;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;22.1
1090000.0;101.8;4;0;0;2;2000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;8.7
666000.0;62.4;3;0;1;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.7
498000.0;49.0;2;0;3;3;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;27.2
1239000.0;72.26;4;0;2;5;2016;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.4
699000.0;65.0;3;0;4;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.4
1457437.0;68.2;3;1;1;3;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;17.7
340000.0;42.0;2;0;0;1;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;23.9
588500.0;55.0;2;0;3;3;1960;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4.8
1457000.0;68.2;3;1;1;3;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;17.7
460000.0;43.0;2;0;2;4;1999;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;8.3
409000.0;47.6;2;0;4;4;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.3
414000.0;60.0;3;0;3;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.6
399000.0;64.0;4;0;2;2;1943;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;11.7
879000.0;81.0;5;0;0;3;1870;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;18.1
315000.0;26.0;1;0;0;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;17.6
520000.0;46.27;2;0;11;16;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.9
549000.0;56.3;3;0;3;10;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.8
410000.0;67.0;3;0;3;11;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;9.0
699000.0;60.5;2;0;3;4;1970;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.7
599000.0;44.4;2;0;3;4;1960;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1.2
799000.0;44.58;2;0;1;17;2018;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
1590000.0;88.36;4;0;6;7;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.1
670500.0;44.7;3;1;4;5;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.9
517707.0;42.09;2;1;0;5;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.9
559000.0;52.23;2;0;1;4;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.4
1150000.0;102.0;3;0;1;2;2002;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
400000.0;49.1;3;0;1;2;2014;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;20.4
529000.0;53.0;3;0;0;10;1969;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;13.7
649000.0;121.93;5;1;0;2;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.1
729000.0;65.0;3;0;2;3;1962;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.4
784000.0;58.0;3;0;2;4;1957;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.5
1475000.0;85.0;3;0;2;3;2007;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.4
709000.0;36.0;2;1;1;5;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;37.3
355000.0;30.0;2;0;2;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13.7
450000.0;43.0;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;14.9
349000.0;54.0;3;0;3;3;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.5
389000.0;49.2;3;0;3;3;2003;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
418500.0;52.3;2;0;1;3;1999;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.3
640000.0;64.1;2;0;1;3;1938;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;3.1
557796.0;60.63;3;1;0;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
349000.0;26.6;1;0;10;10;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;12.8
745000.0;64.26;4;1;3;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.0
1050000.0;38.0;1;0;0;2;2011;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;60.4
601575.0;61.7;3;1;2;7;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
615800.0;67.5;3;0;2;3;2020;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.5
250000.0;49.52;3;1;1;2;2023;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;30.3
697512.0;68.05;4;1;5;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
704317.0;68.05;4;1;6;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
563576.0;54.19;3;1;0;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
1385073.0;111.86;5;1;3;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.5
1400000.0;61.2;2;1;11;17;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.9
985559.0;80.65;4;1;1;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.5
1559000.0;82.0;3;0;1;2;2016;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;14.0
390000.0;58.76;3;1;3;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
465000.0;60.0;3;0;2;4;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.8
460000.0;60.0;3;0;0;4;1986;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.2
423000.0;42.3;2;0;4;4;1966;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
349000.0;45.84;2;0;4;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.4
292000.0;38.0;2;0;0;10;1969;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.1
936250.0;74.9;3;0;1;4;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.3
1820000.0;88.34;3;0;2;4;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.4
589900.0;69.4;3;0;2;2;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.4
740000.0;43.01;2;0;1;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;37.7
887500.0;48.9;2;0;1;5;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.2
580000.0;61.7;3;0;3;3;1950;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.2
519000.0;59.0;3;0;2;3;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;16.8
619000.0;66.5;3;0;3;4;1923;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.7
649999.0;36.54;2;0;2;7;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;13.3
699000.0;68.23;3;0;0;1;2008;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;18.7
329000.0;50.62;3;1;0;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
259000.0;15.4;1;0;4;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.0
379000.0;48.5;2;0;1;3;2014;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;28.2
550000.0;62.0;3;0;2;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;29.0
920000.0;103.9;5;0;3;3;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.2
570000.0;48.5;2;0;2;4;1958;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;17.6
515000.0;52.0;3;0;0;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3.9
1290000.0;58.0;2;0;3;4;2007;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.7
599000.0;63.0;2;0;0;3;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.4
495000.0;54.1;2;0;0;2;1936;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;18.5
299000.0;44.7;3;1;0;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
256000.0;35.46;2;1;0;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
372000.0;64.68;4;1;2;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
259000.0;35.46;2;1;2;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
289000.0;44.48;3;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
259000.0;35.46;2;1;2;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;21.1
1530000.0;85.62;4;0;1;5;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
440000.0;42.42;2;1;1;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;29.0
580000.0;58.74;3;1;1;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;29.0
795000.0;100.0;3;0;4;4;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.5
623000.0;48.0;2;0;5;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.7
545000.0;60.61;3;0;4;5;1950;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.1
345000.0;56.0;2;0;0;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.7
507000.0;46.0;2;0;0;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.0
1380000.0;82.0;2;0;4;4;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
499999.0;65.5;3;0;0;2;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.4
1299000.0;73.0;4;0;1;5;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.9
890000.0;68.0;3;0;11;16;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
1300000.0;90.5;4;0;2;3;1900;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
490000.0;54.4;2;0;0;3;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.2
520888.0;59.12;4;1;0;3;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
505818.0;58.74;4;1;11;3;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
828505.8;48.7;2;1;1;17;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
1144850.0;65.42;2;1;0;2;2022;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;13.9
931000.0;53.2;2;1;1;2;2022;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;13.9
782600.0;44.72;2;1;0;2;2022;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;13.9
676172.0;88.97;4;1;4;4;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;14.2
799000.0;70.0;3;0;1;1;1949;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2.5
770756.0;64.47;3;0;1;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.5
1851300.0;108.9;4;1;2;2;2022;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;13.9
535000.0;47.0;2;0;2;3;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.0
570000.0;73.96;4;0;0;4;1989;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;8.7
799000.0;60.79;2;0;1;2;1937;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3.1
300000.0;46.8;2;0;3;3;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;31.7
450000.0;60.01;3;0;3;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;7.8
570000.0;51.45;2;0;1;4;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1.4
339000.0;24.5;1;0;1;3;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.0
749000.0;72.94;3;0;2;2;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.1
519000.0;66.07;4;0;3;4;2020;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;13.8
699000.0;100.0;4;0;2;3;2000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;10.8
950000.0;50.0;2;0;3;4;2007;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.1
1490000.0;69.63;3;0;2;3;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5.1
660000.0;63.8;3;0;2;6;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;16.7
840000.0;99.12;4;0;0;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;36.7
579000.0;71.0;3;0;0;3;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.7
749000.0;72.94;3;0;2;2;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.1
389000.0;47.0;3;0;2;10;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.1
470000.0;59.0;3;0;3;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.2
285000.0;26.78;1;1;0;3;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3.5
250000.0;33.87;2;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;13.3
912500.0;91.26;4;0;3;4;1930;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.9
325000.0;47.0;3;0;3;3;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;25.4
450000.0;60.0;3;0;2;2;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;17.6
460000.0;43.0;2;0;2;4;1999;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;8.2
799000.0;135.28;4;0;2;2;2009;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;3.2
849000.0;80.24;3;0;1;3;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;8.8
500443.5;46.99;2;1;0;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
599000.0;74.9;4;0;3;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;7.8
499000.0;72.0;4;0;3;4;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.4
1900000.0;58.8;2;0;10;11;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.1
550000.0;33.0;1;0;1;5;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
1500000.0;93.71;4;1;7;7;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.1
1130000.0;73.61;3;1;6;7;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.1
1110000.0;72.76;4;1;5;7;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.1
519000.0;66.07;4;1;3;4;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.8
349000.0;20.0;1;0;4;4;1930;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0
250000.0;26.0;1;0;0;4;2009;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;28.5
439000.0;59.0;3;0;2;11;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.7
1231767.0;79.1;3;1;5;7;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
489000.0;52.4;3;0;2;4;1998;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.9
1015451.0;93.59;4;1;11;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
718776.0;71.52;4;1;1;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
802553.4;47.1;1;1;4;17;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
1161449.28;77.3;4;1;2;6;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
709000.0;51.84;3;0;3;3;1914;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.8
365000.0;60.01;3;0;4;4;1988;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;7.8
1233125.0;98.65;3;1;0;3;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.1
962375.0;76.99;4;1;0;3;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.1
399000.0;60.6;3;0;1;4;1982;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;7.7
390000.0;48.12;3;0;3;3;1935;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.3
406630.0;58.09;3;1;1;1;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.4
578466.0;91.82;4;1;1;1;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.4
414143.0;58.33;3;1;0;1;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.4
