Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
270000.0;48.0;3;0;1;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;9.6
360000.0;63.15;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;48.6
339000.0;54.13;3;0;6;6.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2.5
399000.0;70.61;3;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;48.6
299000.0;56.3;3;0;1;2.0;1960.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;6.7
299000.0;51.3;2;0;1;2.0;1960.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;6.7
449000.0;80.56;3;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;48.6
432600.0;75.9;4;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;48.6
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
320000.0;43.0;2;0;1;3.0;2020.0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;22.0
430000.0;67.6;3;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.4
420000.0;70.7;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.4
219000.0;55.76;2;0;4;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.4
420000.0;71.0;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.4
348000.0;48.0;2;0;4;5.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1.5
199000.0;37.5;2;0;4;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;22.0
599000.0;70.51;4;0;0;3.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.1
359000.0;64.3;3;0;9;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;22.9
285000.0;55.3;3;0;0;4.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;20.3
288000.0;46.64;3;0;4;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9.6
365000.0;71.13;3;0;3;4.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;9.0
195000.0;46.5;2;0;7;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;14.6
465800.0;63.88;4;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
389000.0;42.96;2;0;3;4.0;2015.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9.5
269000.0;37.0;2;0;4;13.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;4.6
565364.0;65.74;3;1;5;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
388297.0;42.67;2;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
212000.0;50.1;2;0;3;3.0;1968.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;13.9
212000.0;50.1;3;0;3;3.0;1968.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;13.9
440000.0;57.0;3;0;0;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.6
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
591653.5;85.13;4;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
285000.0;78.32;3;0;1;4.0;1920.0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;7.3
270000.0;73.0;4;0;4;4.0;1979.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;18.6
416000.0;55.95;3;0;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;17.8
260000.0;50.43;2;0;1;3.0;2012.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;13.9
420000.0;71.0;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
817518.0;86.97;4;1;1;2.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;20.2
250000.0;28.2;1;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
366700.0;55.25;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
360000.0;89.0;4;0;0;3.0;1955.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;7.9
150900.0;30.0;1;0;2;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.5
311800.0;44.56;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
366500.0;55.25;3;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
280750.0;38.6;2;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
280700.0;38.61;2;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;12.9
802500.0;78.0;4;1;7;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.4
594000.0;54.0;3;1;7;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.4
215000.0;48.0;3;0;4;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.5
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
416630.0;68.3;4;1;0;3.0;2022.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;7.3
416630.0;68.3;4;1;3;3.0;2022.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;7.3
699000.0;138.48;5;0;2;3.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2.8
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
306025.0;63.7;3;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.8
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
599000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
680000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
820000.0;123.0;4;0;3;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;6.1
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
360000.0;68.13;3;0;2;2.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;15.6
199000.0;61.0;2;0;2;2.0;1930.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;23.6
349000.0;67.7;3;0;6;10.0;1986.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;14.9
215000.0;62.0;2;0;0;2.0;1950.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.1
749000.0;58.65;3;0;7;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;4.1
415000.0;75.0;4;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;27.4
299000.0;56.0;3;0;4;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7.6
594000.0;69.96;3;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
259000.0;37.0;2;0;0;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;24.4
479000.0;56.91;3;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
404000.0;45.41;2;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
350000.0;38.9;2;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
257000.0;25.71;1;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
373000.0;55.29;3;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
354000.0;52.11;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
313000.0;44.56;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
292000.0;41.05;2;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
278000.0;38.61;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
222000.0;29.56;1;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
399900.0;90.0;4;0;0;3.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.5
175000.0;35.0;2;0;4;4.0;1970.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;39.3
359000.0;35.96;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
433000.0;46.87;3;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
362000.0;37.76;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
299000.0;25.92;1;1;5;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
310000.0;30.0;1;0;1;4.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;7.7
335000.0;55.91;2;1;1;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
330000.0;55.56;2;1;2;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
599000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
680000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
299000.0;47.0;2;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
249000.0;81.0;2;0;1;3.0;1935.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;570.0
280000.0;58.0;3;0;6;10.0;1977.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;16.2
530000.0;57.0;2;0;0;2.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9.3
226000.0;39.6;2;0;2;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
252000.0;37.11;2;0;3;3.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1.8
219000.0;38.9;1;0;1;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
395000.0;75.11;4;0;1;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
277000.0;47.41;2;0;1;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
227000.0;40.95;2;0;1;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
221000.0;36.83;2;0;1;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
307000.0;55.5;3;0;0;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;30.5
195000.0;46.5;2;0;7;10.0;1984.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;14.6
369000.0;61.07;3;0;8;10.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5.4
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
483000.0;52.25;3;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
473000.0;50.96;3;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
377000.0;32.67;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
399000.0;40.13;2;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
364000.0;35.9;2;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
353000.0;30.87;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
299000.0;25.92;1;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
294600.0;48.31;3;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
356300.0;37.31;2;1;0;8.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0.0
505900.0;54.11;4;1;9;10.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.7
433500.0;46.87;3;1;1;8.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.7
366225.0;57.0;4;1;1;3.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;33.1
359800.0;56.0;4;1;2;3.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;33.1
331209.0;50.76;3;1;1;3.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;33.1
310537.5;45.3;3;1;0;4.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;33.1
555565.0;104.6;4;0;3;4.0;1920.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1.8
298000.0;33.8;2;0;3;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;15.3
399000.0;61.4;3;0;1;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6.0
387000.0;74.0;3;0;4;4.0;1995.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;15.4
268800.0;48.0;3;0;0;4.0;1973.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.5
264000.0;70.0;3;0;1;3.0;1900.0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;16.7
218000.0;48.65;2;0;5;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;11.9
373000.0;80.25;4;0;0;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;16.2
165000.0;26.35;1;0;1;2.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;30.5
404481.0;67.29;4;1;1;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;8.6
237921.0;45.61;2;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.8
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
324000.0;64.0;3;0;3;4.0;1984.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;17.1
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
329000.0;50.0;2;0;4;4.0;1965.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;5.6
280000.0;33.5;2;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1.7
456104.0;62.48;3;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
462300.0;62.5;3;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
364888.0;53.66;2;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
462300.0;62.5;3;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
364888.0;53.66;2;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
256000.0;47.0;2;0;1;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.5
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
257000.0;45.0;3;0;8;10.0;1974.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8.4
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
265000.0;47.0;3;0;2;4.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;7.4
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
339000.0;48.84;3;0;4;4.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5.6
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
368120.0;52.6;2;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
680000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
357000.0;53.8;3;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
199000.0;38.74;2;0;4;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;34.1
240000.0;40.0;1;0;2;17.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;20.1
339900.0;41.3;1;0;4;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
299000.0;58.5;3;0;0;3.0;1989.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;21.1
199000.0;44.4;3;0;2;4.0;1967.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;16.3
299000.0;58.5;3;0;0;3.0;1989.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;21.1
199000.0;44.4;3;0;2;4.0;1967.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;16.3
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
255000.0;52.76;3;0;4;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.8
440000.0;49.2;3;0;3;10.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.0
399000.0;80.0;3;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;27.4
205000.0;47.75;2;0;0;4.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;11.7
339000.0;54.13;3;0;6;6.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;6.7
359000.0;59.0;3;0;3;4.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;9.2
279000.0;63.0;3;0;9;9.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;13.3
420000.0;106.8;5;0;3;4.0;2000.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;21.8
659000.0;77.63;4;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
377000.0;32.67;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
473000.0;50.96;3;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
362000.0;37.76;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
364000.0;35.9;2;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
353000.0;30.87;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
708000.0;82.41;4;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
607000.0;69.04;3;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
481000.0;57.33;3;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
427000.0;46.98;2;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
388000.0;42.67;2;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
280000.0;31.15;1;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
350000.0;50.67;3;0;2;11.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3.5
326000.0;44.5;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
215500.0;28.0;1;1;5;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
279000.0;38.0;2;0;1;3.0;1982.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;9.2
219000.0;50.0;2;0;3;4.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.9
445000.0;59.79;3;0;2;4.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;20.9
383590.0;43.1;2;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
459800.0;52.25;3;1;5;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
